,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2792,2792,491,50,Casual layering piece,"This is great, lightweight top layer that's just right for the little evening chill in the summer when the sun goes down, or on a breezy day. it's sheer, so it requires a bottom layer. the medium fits a little tighter across the shoulders and arms for me than it shows on the model, which i like.",5,1,0,Initmates,Intimate,Layering
2793,2793,997,36,Not what it seems,So you're thinking this is a red and black skirt right? nope. it's an obnoxious cherry red netting with cranberry crushed velvet insets overlaid on bright red actual spandex. spandex that shows every wrinkle and panty line. it's really god awful.,2,0,42,General Petite,Bottoms,Skirts
2794,2794,868,36,Like it so much i ordered a second one!,"I ordered this in the peach color way. it is a nice, thicker cotton and while i have only worn & washed once (i air dried) it feels like a fabric that will hold up well. fit is good, i stuck with my usual medium. at first i thought it was a little big but i didn't want to risk the arms being too tight or short by going down to a small. in the body a small would have worked i am sure, so if you have slender arms going down a size may work well. i liked it so much though i ordered a second one in",5,1,0,General,Tops,Knits
2795,2795,868,34,Cute top,"This top looks exactly as pictured, it is a little more billowy but i liked that about it. i found that it ran true to size and i am 5'8'', 128lbs and ordered a small. i am going to order the white because the cut is super cute.",5,1,2,General,Tops,Knits
2796,2796,864,66,No go,"I got the black in a medium. it just made me look wide and i felt frumpy. i think it's the angled wide sides. on me, the design just created bulk. nice substantial fabric but it isn't soft or cozy. back it goes",3,0,3,General Petite,Tops,Knits
2797,2797,997,57,Don't do it,I wish i had read the reviews prior to purchasing. this skirt looks amazing in photos and lace appears black. the lace on mine is actually purple - at first i thought it was just purple due to lighting with red underneath - but nope - pull the netting away and it is purple. lace netting hikes up on the right due to poor craftsmanship. i ordered a medium and felt it was a bit large. will return.,1,0,3,General Petite,Bottoms,Skirts
2798,2798,1009,38,Beautiful skirt but so noisy,This is a beautiful skirt. it is exactly as pictured. the colors are bright and vibrant and the skirt is very full as expected. i feel like it does run a bit small. i'm usually an 8 in skirts and dresses and bought a 10. it was a bit snug at the waist but not too tight so i decided to keep it for now. my one complaint is the horrible noise that the skirt makes with my every movement. anyone and everyone can hear you coming from a mile away. the skirt is beautiful but a little stiff as well. i do,4,1,6,General,Bottoms,Skirts
2799,2799,1081,46,Retro chic,"This is a beautiful dress! great and flattering fit, comfortable, adorable print (the blue is stunning), and nice movement. one can't really see it in the photos, but the skirt is actually pleated. imo this adds interest and originality to the dress. i've been getting lots of compliments. get it while you can!",5,1,5,General Petite,Dresses,Dresses
2800,2800,868,51,"Love the color, design and flow","Love this shirt, can dress up or more casual. wish i would of purchased all colors!",5,1,0,General,Tops,Knits
2801,2801,868,28,Beautiful design but too big,"I really wanted to love this top. i got it in xs in peach. the color is beautiful. i wish they had this exact same color in the boardwalk stroll top. the v neck was way too low and i don't want to have to wear a tank underneath. i would be willing to try an xxs but it's been sold out for awhile now and looks like it's not coming back. if the size were smaller, v neck higher up, and the top portion of the dress more fitted, it would be the perfect tee!",3,1,0,General,Tops,Knits
2802,2802,868,23,Go to tee,If you are looking for the perfect t-shirt to add a little flare to your basics this is the one for you. it is so comfy and baggy yet still looking like you pulled yourself together. i am just waiting for more colors to come out. i basically live in the green and white versions of this shirt.,5,1,0,General,Tops,Knits
2803,2803,868,34,So tent-like and unflattering!,"Looks great on the model, but in actuality there is way too much fabric; what should be flowy and billowy looks like a tent (or a maternity top on a petite woman). it didn't matter which size, they all fit me disastrously. i love the look and i thought of keeping it and having it taken in, but there's too much fabric under the chest to make it an easy cut/alteration on the side seams. sometimes i wonder who comes up with these patterns, and if they pin the shirts back on the models. if you put a",1,0,0,General,Tops,Knits
2804,2804,864,43,A diamond in the rough!,"One of the best retailer pieces i have ever purchased!  high quality and fits true to size.  i have a large chest, and this minimizes and creates a really nice silhouette.  i highly recommend, got so many compliments i bought both colors!",5,1,0,General Petite,Tops,Knits
2805,2805,868,42,,,5,1,0,General,Tops,Knits
2806,2806,827,26,Love this too,"Such a cute top. does run slightly big, depending on how loose you want it to be. for such a simple design, the quality is great.",5,1,0,General,Tops,Blouses
2807,2807,1099,51,Simple summer style,A perfect little simple style summer dress just throw it on with some trendy sandals and off you go. runs true to size. just wished they would of made it in other colors and prints.,5,1,0,General Petite,Dresses,Dresses
2808,2808,868,41,Pretty but really large!,"I am all for a cute flowy tee but this one felt like i was swimming a bit. if you're a true xs, i'd skip this one. however, if you are able to size down i think it would look really great!",3,1,4,General,Tops,Knits
2809,2809,868,37,,"Love this tee! it's stylish and comfy. i ordered the white and it's a thicker fabric, so i don't have to wear a camisole underneath.  i want to order more colors.  it does slightly big.",5,1,0,General,Tops,Knits
2810,2810,843,43,Great print!,Love this crinkle cotton top for spring. the print is great and i can't wait to wear it!,5,1,4,General,Tops,Blouses
2811,2811,868,32,Cute tee too much fabric,I bought the top in an x-large because i normally wear a 12/14 and i was swimming in it. i unfortunately returned it but did eventually buy the large. it is a cute fit and a fun tee to have. the fabric is soft but a little excessive on the bottom.,5,1,2,General,Tops,Knits
2812,2812,869,39,Green is a gorgeous color,"I purchased this in the green color, and in person it does have a little bit of blue in it so it's a very flattering color. the blouse has a simple shape but the details are what makes this an interesting piece. it looks as good under a suit as it does with jeans and a leather jacket. fits tts.",5,1,0,General,Tops,Knits
2813,2813,868,55,Elegant,"I love this t-shirt, i feel classy, stylish and comfortable wearing it. as other reviewers have noted, it is bellowy in the peplum, but that is the design and i love it. it looks great with skinny jeans and can be dressed up or casual. another terrific purchase from retailer!",5,1,1,General,Tops,Knits
2814,2814,521,32,Beware - not enough bottom coverage!,"Such a cute pattern, and i loved the fold-over design, but beware - there is not enough bottom coverage! i should've looked more closely at the photo - it's pretty accurate in showing the bathing suit bottoms have limited rear coverage. a couple more inches of fabric would've really helped. i'm used to fuller coverage bathing suit bottoms, and these just expose way more cheek than i felt comfortable with. i could maybe wear them around my husband, but definitely not my dad! i felt like if i bent",2,0,2,Initmates,Intimate,Swim
2815,2815,868,32,Almost great,"I had been eyeing this top for weeks. it's look so beautiful on the model, however, not great on me. material is fab. the tee is way shorter than it appears online and there is too much flutter material.",3,0,2,General,Tops,Knits
2816,2816,1028,34,,"This is my 6th pair of rockets. they've become my hands down, favorite cut from citizens. for curvy girls, these are the perfect skinny jeans. they come up high enough to tuck everything in, no muffins top. they shape and lift my butt, which i need because i've got a generous one. they hold their shape amazingly well and don't require a wash with every wear in order to regain their shape. they truly have been the holy grail of jeans, for me. with all that said, these are not a 5 star version of",4,1,5,General,Bottoms,Jeans
2817,2817,1084,56,"Pretty, femine","I really like the dress, the material, the print and the pleated skirt are totally fun. however, the neckline is a bit to low, and a cami is necessary, at least for me. the material is very sheer, which will be noted on the sleeves and the lower skirt where the liner falls short ( about 4 inches above the knee).the main draw back i personally have with this dress is taking it off. there are no zippers or buttons. getting it on is easy, not so when taking it off!",3,1,3,General Petite,Dresses,Dresses
2818,2818,486,29,Beautiful but not the best quality,"I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m, and size m clothes are normally a little big on me. this chemise fits, but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s, and i am comparing this chemise (& robe) to those. this silk us",3,1,1,Initmates,Intimate,Sleep
2819,2819,1083,46,Just gorgeous!,"Since there was only one review on this i thought i would chime in. i had been eyeing this for months and was able to get it on sale which was a plus since this had a pretty hefty price tag to start. that being said, the tailoring and detail work on it is just beautiful. i am a little worried about how the knit will wear but not worried enough to return it! as far as sizing goes, i ordered a 4 in the last byron lars dress and i am a 4 in this too. it fits snugly, but a 6 would have looked lumpy",5,1,4,General Petite,Dresses,Dresses
2820,2820,949,42,,"I'm a m/l size in most things....depending on the maker and design. i tried this vest on with the paired top in the photo and couldn't believe how big and boxy it was. very boxy. it looked dumpy on my 5'3"" frame. i thought it might work because i have broad shoulders to hang the vest off,but noooo. i have breast and that ruined it. well there you go, a size 36c wasn't going to help with this one. but i'm going to try sizing down to a small to give it a chance in fitting better. it runs at least",4,1,4,General Petite,Tops,Sweaters
2821,2821,1084,50,Great dress!,"This dress is not only beautiful, it's so comfortable to wear. it's also very flattering. i love that i can wear the dress with sandals or boots. great buy!",4,1,1,General Petite,Dresses,Dresses
2822,2822,788,53,Loose and so comfy,Love this easy caftan short dress so soft easy and so stylish,5,1,9,Initmates,Intimate,Lounge
2823,2823,949,33,Cool sweater vest,"Great sweater vest. its not too thin or too thick, just right for fall or winter when its time to start layering. the material is a nice soft knit and the zipper on the back is a great addition. its easy to put on and i don't worry about the zipper snagging the material and causing any damage. i plan on pairing it with a polka dot long sleeve shirt that i have and it looks great. i am looking forward to wearing this when the weather becomes cooler. highly recommend. i am a 36b and usually wear a",5,1,0,General Petite,Tops,Sweaters
2824,2824,984,34,,,4,1,0,General,Jackets,Jackets
2825,2825,984,69,Great jacket!!!,"Had my doubts and ordered on sale just to try. am amazed how often i have worn this jacket!! goes with a lot of pants and skirts. great buy on sale. am 5' 6 1/2"" 150lbs and medium is perfect..",5,1,1,General,Jackets,Jackets
2826,2826,984,60,Sloppy looking,"The color is darker than shown (i ordered the denim looking one). the flower things are not very visible as it all looks one color. it must be great for the tall skinny model , but if your 5'4'' and pear shaped like me, it's a no go! took it back to my local store.",1,0,0,General,Jackets,Jackets
2827,2827,1093,34,Beautiful dress but too dark,"I was very excited about receiving this dress. unfortunately i was a little disappointed when i opened the package, as the color was darker than on the picture.
i live in florida where the sun is always shining and although this dress has a beautiful simple design, it isn't for me as the color is too ""winter"".",3,0,1,General Petite,Dresses,Dresses
2828,2828,984,46,,"This is a very pretty jacket. light weight and perfect for spring/fall. i had ordered it online as it was not in my retailer store. i did end up returning it though. it does run large, i am usually a l/xl and based on previous reviews i did size down and get the l. the pockets for me were a little big an pushed out having an unflattering look! i was sad to have to send this one back! i was hoping to love it! someone smaller might love it!!",3,1,5,General,Jackets,Jackets
2829,2829,984,45,Attractive,"I was not impressed upon first taking it out of the package, it was a wrinkled mess,lighter weight than i imagined and i felt like it hung like a potato sack. however after i gave it a good ironing and used the inside back tie to sinch in the waist i was in love. it draped beautiful, the blue has beautiful embroidered detail and i love the full length sleeves that can be rolled. i feel iike i will use for many seasons.",4,1,2,General,Jackets,Jackets
2830,2830,1050,67,Great pants,"When i saw that these were on sale, i was actually going to order another pair as i have really been enjoying them and wear them quite a bit. unfortunately, the large that i take is sold out otherwise i would own two pairs. although these are called lounge pants, i put them together with white or black accessories and have worn them everywhere. since my legs are not long, i did have to shorten and they are still a bit longer on me than the model. however, it was well worth it.",5,1,0,General Petite,Bottoms,Pants
2831,2831,1050,66,Nice but longer than i hoped,These are really cute and done in a substantial knit type fabric that drapes well and doesn't cling. i ordered my normal size large. so i'd say they're true to size. the leg isn't too wide and bells out nicely toward the bottom. the color variations are striking but on me they made me look wider than i am. i'm short and the hem hit at the top of my ankle instead of the cropped look shown. think they'd look best with shorter tops. i decided to return but still highly recommend.,4,1,2,General Petite,Bottoms,Pants
2832,2832,949,36,Great vest,"I love vests and this is a great one, warm and cute!! because it is sweater material some of the threads look like than can pull, but i still think its stylish and different and still a classic to have!",5,1,0,General Petite,Tops,Sweaters
2833,2833,984,34,Anything heihei is amazing,"Love everything about this jacket its super soft, thin, and looks great! it's versatile and a great layering piece for someone that lives in a very warm climate! prefer the sleeves to be worn rolled up and the inside belt definitely helps give the piece more shape and dimension!",5,1,2,General,Jackets,Jackets
2834,2834,1004,43,Eh...,"This skirt looks/lays exactly like the photo. i bought a size small and i usually wear a size 4. it was maybe a smidge big, but nothing that affected the look of the skirt. the material reminded me of felt/wool mixed together, almost like sunday school felt cut outs (but stiffer) (not a fan).. i was underwhelmed - it looked plain and simple, and the color washed me out. definitely not worth the price (for me anyways). good luck!",2,0,6,General,Bottoms,Skirts
2835,2835,984,53,"Beautiful, unique piece!","I love this thing. i bought it yesterday and already am wearing it today, and i have been known to leave things sitting around in my closet for awhile before i wear them, especially if they aren't a sure thing. for reference, i am a curvy, busty size 14. i bought an xl but a l would have worked too. it has a drawstring on the inside back and on the bottom center back hem, so it can be adjusted for more shape through the waist. it has a beautiful drape, is very soft, and the embroidery makes it s",5,1,26,General,Jackets,Jackets
2836,2836,486,23,Elegant and comfy,"I was able to try this one on at the store, and it was so loose on me, i assumed it was a large, but no, it was a small! (i usually wear size 6-8 in dress size, s/m in tops) admittedly, it does pull over the head, with no zippers or elastic to give shape. but it feels like water on the skin and has just the right amount of ""show it,"" plus coverage for wearing around the house, i'm keeping it.",5,1,3,Initmates,Intimate,Sleep
2837,2837,984,56,Not attractive,"I bought this jacket based on how it looked on the model, and from the reviews. i found it to be super big, and unflattering to say the least. i'm 5""10, 155lbs. i sent it back.",1,0,5,General,Jackets,Jackets
2838,2838,984,67,Fun jacket,"Love the fabric and the casual way this jacket drapes. the color is nice, i bought the blue. usually wear petite sizes but they were sold out so bought the misses in medium and it works perfect. like i can layer it for summer/fall since its very light weight fabric.",5,1,1,General,Jackets,Jackets
2839,2839,949,35,Classy & stylish,This vest is well made and a very flattering cropped silhouette. i typically wear a 0p and ordered an xxs--it fits perfectly. it looks awesome with the shirt pictured underneath.,5,1,1,General Petite,Tops,Sweaters
2840,2840,1020,39,Love love this skirt!!,This skirt is gorgeous!! drapes beautifully & the color is vibrant! get it!! you'll be so pleased! i sure am!!!,5,1,1,General Petite,Bottoms,Skirts
2841,2841,949,45,,Runs shorter than i expected.  i purchased on line but will be returning it for a larger size.,3,1,0,General Petite,Tops,Sweaters
2842,2842,1050,65,Comfort at its best,"I purchased an xl and am 5'8""tall. the pants fall near the ankle just like the pic. i plan to wash on my gentle washing machine cycle. the texture fabric print will pair well with any printed tops you choose. these lounge pants are great for everyday wear especially for errands in town. so much better a choice than yoga pants which to me look ridiculous when wore in public. so ladies, please leave your yoga pants for the gym and treat yourself to these casual, comfortable pants. i have two pairs",5,1,0,General Petite,Bottoms,Pants
2843,2843,20,34,Classy black dress,"My husband bought this for my birthday. i love that it can be dressed up or worn for a more fun occasion.

i'm a tad small up top, so it fits a little too loose up there, but other than that it fits great. i'm considering getting it altered just because i love it so much.",4,1,0,General,Dresses,Dresses
2844,2844,1125,39,,"If i could tell you how many compliments i got on with this coat, i would end up writing a book. this coat is beautiful, fits like a glove. i got the size 4, went into the store to try it on to make sure it fit right and tried on both the 4 and 6. i'm typically a 2, so i guess i went a size up. this coat is striking and the colors are beautiful.",5,1,0,General,Jackets,Outerwear
2845,2845,863,48,Basic t goes girlie,"This is a super cute t-shirt!  it runs a little big and not as long as some t-shirts which is good.   it hits mid-hip on me and i'm 5'7"".    i got the gray at my retailer store and liked it so much i ordered the black one too.   warning:  the black one is actually a brownish-black which i didn't like so back it goes.",5,1,6,General Petite,Tops,Knits
2846,2846,212,34,Beautiful. great quality. low cut bottom :/,I was so stoked about this swim suit.  i bought it for mine and and my husband's anniversary trip.  it didn't disappoint.  it was gorgeous.  amazing quality. fabulous on.  unfortunately in my case though - the bottom is incredibly low cut and showed my c-section scar. so it had to go back :(,5,1,1,Initmates,Intimate,Swim
2847,2847,1125,36,Runs small,Love this coat. the colour is vibrant and it is well made. it does however run small. for me it was two sizes. i am usually a 00p and ended up purchasing the 2p. glad i tried it on in a store. it is a good spring/fall coat as it is lightweight. if i had purchased the 4p i could layer it a bit more. good but though. just be sure to size up.,5,1,0,General,Jackets,Outerwear
2848,2848,429,23,Pretty but poor quality,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,3,0,3,General,Bottoms,Shorts
2849,2849,863,61,"Great, great summer tee!","Got this in medium (5'6', 36c, 120 lbs.). many of retailer tops i'm a small but this was a good fit for the m. got the white. not really see through but need to cut the side tag out as it shows through. i'm not sure about the other reviews - this was totally not boxy on me - falls very nicely and drapes slightly. a really sweet but simple tee shirt to wear in the summer. you can wear this dressed up with heels, stacked sandals or just with flats - ballet or strappy sandals. looks great with rolled",5,1,4,General Petite,Tops,Knits
2850,2850,863,44,,"I really wanted to love this top but the other reviewers are spot on when they say it is too short and boxy. so, fresh out of the package, the ruffle hit me right at the widest part of my hips and when i raised my arms the shirt exposed my midriff. not cute. i really liked the quality though so i washed it on delicate and then tugged gently to stretch the length out and hung to dry. now, it's still a wee boxy, of course, but significantly longer and much cuter on me. so, i'm keeping. even thinki",4,1,11,General Petite,Tops,Knits
2851,2851,863,47,Material too filmsy,"I am always on the hunt for a cute white t-shirt but this one was a miss. it is too boxy (short) and the material is very thin for the price. i gave it two stars because it has nice colors for spring/summer. for reference, i am 5'4 and 115 lbs and i ordered a small. bought it online so i ended up returning it to the store.",2,0,4,General Petite,Tops,Knits
2852,2852,1103,33,,"This dress fits awfully. it's not short, as pictured in photo. it hit just above my knees. it looked like sack. i would've, also, felt like i was choking  all night with it clasped around my neck. it, potentially, may look okay on someone who is very tall, skinny, and lanky, but i have my doubts about that too.",1,0,1,General,Dresses,Dresses
2853,2853,995,56,Beautiful design and color,"I bought this skirt in the blue motif in my usual size large. it is very comfortable, light and it is lined! i wore it with a navy cotton lace meadow rue top from last year, gold gladiator sandals and a long gold retailer necklace.",5,1,7,General,Bottoms,Skirts
2854,2854,863,36,Fun top,"Just the perfect weight for summer wear. falls gently over tummy without being too long and the ruffled edge and quirky uneven length make it just interesting enough to make it feel like more than just a tee shirt. i got it in black and re-ordered in pale blue and am hoping the lighter color is not ""see-through."" this is a nice buy on sale and can be dressed up or casual. it feels and wears great but i have not washed it so gave it a good on quality. if it washes well then an excellent would be",5,1,0,General Petite,Tops,Knits
2855,2855,863,29,Love this tee!,"My daughter loved this tee the first time she tried it on. since then i have purchased the white, yellow/lemon and rose pink colors for her. the material is soft, it washes well and it looks great. she says these tees are some of the most comfortable she owns and it looks good with shorts, jeans and leggings.",5,1,0,General,Tops,Knits
2856,2856,863,48,,"The ruffle is a sweet detail on what might be an otherwise basic, rather boxy shirt. it is a nice weight and drape, but please know it is a bit short and square. i love the asymmetrical ruffle, however, and think it makes this tee worth it.",5,1,46,General,Tops,Knits
2857,2857,829,52,"Nice boxy shirt, pretty buttons","Runs really large. i am 5'4"", 120lbs, 32c, and had to exchange xs for xxs for width, but then the sleeves were a little tight. decided to keep the xxs in white.",4,1,3,General Petite,Tops,Blouses
2858,2858,573,39,A-mazing!!!!!,"Love this dress! paid full price and completely worth it. fit tts for me- i'm 5'8"" 135 lbs., with a slim upper body so i had no issues with the neck being tight. definitely would be braless or need a strapless bra. gorgeous material, light and breezy dress. best retailer purchase in a long time!",5,1,4,General Petite,Trend,Trend
2859,2859,829,49,I so want to love this shirt...,"...the print is so sharking, and i love the way it looks on the model -- but i'm a more curvy figure, and the boxy-ish cut plus rather stuff fabric in front is incredibly unflattering. ordinarily i love everything made by maeve, but this one sadly must be returned... on a thinner/straighter-shaped person i expect it would be great.",3,0,1,General Petite,Tops,Blouses
2860,2860,863,57,This product was great,Great color fit was very true to size,5,1,0,General,Tops,Knits
2861,2861,829,68,Very pretty,"I really like this blouse. you could wear it tucked, but the pleats would disappear. my only complaint is that it's a bit too full round the waist. it would be a good choice for thanksgiving dinner!",4,1,0,General Petite,Tops,Blouses
2862,2862,863,63,Staple with a quirk,A little boxy but will be a go to basic. the off set ruffle gives interest,3,1,2,General,Tops,Knits
2863,2863,863,64,,"I love this tee shirt. i love the higher neckline and the feminine and subtle ruffle at the bottom. it is my favorite tee by far! i am buying my second round of it now. i have one in coral, light blue and i am ordering more. the only down side is that both of my current shirts developed holes veyr quickly.; one on the shoulder and the other in the usual belly area that comes from the granite counter and jeans top button. there is no excuse for the shoulder holes in my mind...but i love the look",5,1,0,General,Tops,Knits
2864,2864,863,57,Dress it up of down,This top is easy with nice hem detail.,5,1,0,General,Tops,Knits
2865,2865,573,39,So pretty,"I tried on a size 8 in the store just for fun... (i am a 0 petite) and then decided to take a chance and order my usual size. i was a little worried as many reviews said the dress was small, but it was on back order and decided to wait before ordering a size up. the 0p was actually fine, yes, it is a little hard to zip up, but once on, it is totally fine... not even too snug... but i didn't sit and eat... we shall see. i don't plan on ordering the size up. i think the zipper needed some wiggling",5,1,3,General Petite,Trend,Trend
2866,2866,895,39,I just love this!,"Bring back the old retailer timeless pieces! this cardigan is very flattering, the flutter sleeves add a romantic touch to the cardigan. the colors are neutral, and the vine part (black) is like velvety. the fit is super flattering, i originally bought hte xs in the store, but decided to also order the xs petite to compare ( i am 4115 lbs, 5'1.5"" and 30 dd, with 26-27 waist). both fit, but the petite was better fitted on my waist. also, the length would work better on top of dresses. i also tried",5,1,20,General,Tops,Fine gauge
2867,2867,863,39,"Noce yellow, but so thin","I like the cut and look of this shirt, and tried on the xs (fits 115 lbs, 30ss chest), but i find that the t-shirts lately are kind of thin and see through... the shirt is fun, and the color is adorable, but had to pass as i could see my bra too clearly for my liking.",4,1,2,General,Tops,Knits
2868,2868,829,39,Very pretty,"As others mentioned, love the little buttons, and the cut is flattering. i ordered the ""denim' one (multicolor). i didn't end up keeping it but will order again if goes to sale. likes: colors are fun, material is soft, buttons are beautiful, cut is decently flattering. what i didn't love is it looks wrinkled.

i ordered the xxs and xsp - only tried on xxs as i didn't think i would keep it anyway, but thinking of it, is should have still tried the xsp. arms were almost snug on me (i lift weight",4,1,1,General Petite,Tops,Blouses
2869,2869,863,52,"Tshirt and jeans, updated","Love this top! got it in the blue and it looks great with jeans, shorts, crops...some say it's a little short and boxy. while the style is cut larger, i wouldn't call it boxy and i definitely didn't find it to run short. a great staple, wish it came in other colors besides white and black/gray.",5,1,1,General,Tops,Knits
2870,2870,895,56,Beautiful and delicate,The sweater is beautiful and lightweight. it is very short. i am short-waisted but felt that it was too cropped for me. the deign is lovely and the fabric is soft.,4,1,0,General,Tops,Fine gauge
2871,2871,863,37,Ruffle adds just the right flirty touch,"Feminine but not too fussy tee is a nice linen-like material. i got the white one which will go with a lot of my skirts, pants and shorts. unlike other reviewers, i didn't find it too short for me at all, but i am high-waisted. casual but with extras.",4,1,0,General,Tops,Knits
2872,2872,829,51,,"Very cute top. i went down a size because for me it was a little large in the back, but that was just my taste. i purchased the denim print.",1,1,1,General Petite,Tops,Blouses
2873,2873,1072,40,Details,"Beautiful color and the fabric is very substantial and soft. but, they didn't finish the bottom hem! the dress is lined and the bottom inside has a ribbon sewn in as a type of hem, but the actual edge is just cut and not turned in on itself. because of this the whole bottom had a hundred little fabric frays. the rest of the dress is so polished it just doesn't make sense. also, while the fabric is beautiful my dress had a weird mark on the chest, almost like a water mark. just overall bad attent",2,0,7,General Petite,Dresses,Dresses
2874,2874,573,43,Odd cut,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up, the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also, the actual neck part was tight. for reference, i am 5'3"", 108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",3,0,17,General Petite,Trend,Trend
2875,2875,895,34,,,5,1,0,General,Tops,Fine gauge
2876,2876,573,34,Ok,"I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful, but run smalls the buttons on the back are nearly impossible to fasten. if you are single, good luck trying to get it buttoned. i'll be returning it.",3,0,4,General Petite,Trend,Trend
2877,2877,895,38,"Oh, so pretty!","This cardigan is oh, so pretty! it does have a cropped length; it fall exactly at my waist.",4,1,2,General,Tops,Fine gauge
2878,2878,995,40,Colors vary slightly from picture,"This is an interesting skirt. the fabric is comfortable, breathable and flowy. it is eye-catching. but the pattern is not one i would say i love, although i do like it. the lighter color in the pattern is more pink than off-white, which is fine, but that did surprise me a little. overall, i kept it for comfort and because i liked it enough for the sale price i paid for it.",4,1,0,General,Bottoms,Skirts
2879,2879,863,45,Ruffled hem tee,Super cute!! will be buying another color of this tee.,5,1,1,General,Tops,Knits
2880,2880,829,63,,Nice top that can be worn alone or underneath a sweater. can be dressed up or down and worn in all seasons.,5,1,0,General Petite,Tops,Blouses
2881,2881,829,62,Pretty blouse,I debated between the xs and the small..and ended up with the small because it's 100% cotton i probably couldn't probably gotten the xs one. we will see if it shrinks. i hope it does a little. i do wish the retailer sizing was a little more consistent because sometimes the xs is fine.,5,1,3,General Petite,Tops,Blouses
2882,2882,1125,26,Statement piece,I bought this for my mom's birthday and she loves it. fits true to size and flattering for all busts. mom went up a size to be able to put a sweater underneath but she received lots of compliments at a recent function she wore this to. great lines.,5,1,0,General,Jackets,Outerwear
2883,2883,829,69,Love it,"I love this top! i was thinking that i was going to need a x-large because i'm very ""busty"". i tried it on at the store, and the large was perfect! it's comfortable and flattering. not boxy at all. i bought it in plum and white. the plum is more a wine color than a purple, which i prefer. 

the buttons are beautiful, but i couldn't see myself buttoning and unbuttoning all of them, since they don't slide out of the buttonholes easily. but i had no trouble slipping it over my head with just a fe",5,1,1,General Petite,Tops,Blouses
2884,2884,863,47,I wish they would redo,The idea of this shirt is awesome! it just needs to be made longer and not so boxy. the ruffle is darling! i would be so happy if the the designer made some modifications. i think a lot of people would buy it then.,2,0,10,General,Tops,Knits
2885,2885,863,23,Flowy and casual,"This shirt is awesome. i absolutely love the style of this shirt! it's super flowy, and is a really breathable fabric. i've been wearing this shirt a lot lately with printed pants. the only downside is the quality of material. it kind of feels like this shirt could have been made myself with a plain t shirt and some basic sewing skills. it also feels like it's going to start falling apart at the arm seams. nonetheless, i adore the shirt, and will be getting a lot of use out of it this season! no",5,1,1,General,Tops,Knits
2886,2886,829,59,Pretty detail,"I first ordered this in the patterned denim. the online photo looks washed out in comparison. the blouse has very pretty detail all along the body and cute brass buttons. the pattern unfortunately looks more vivid in person and as result, i did not like. i brought it to the store and tried on white but it was very sheer (all though the pleating in front helps). i ended up exchanging it with plum which is also beautiful - not as much sheen as shown on the photo, but still beautiful.",4,1,1,General Petite,Tops,Blouses
2887,2887,829,50,,"Love the design and colors
runs a but large through the middle",5,1,0,General Petite,Tops,Blouses
2888,2888,863,49,Nice twist on a classic tee,"I liked this top a lot when i saw it at the store - the cotton is soft and comfortable, the colors are good (i tried on the white, charcoal, and light aqua blue), and the asymmetrical edge really makes it. the subtle ruffle detail at the edge combined with the pieced asymmetrical hem takes it from a classic tee to a contemporary style. however, my store doesn't have petite sizes, and the regular size hit me at a point in the hip that wasn't super-flattering on me (at 5'1""). it imay be an excelle",4,1,1,General,Tops,Knits
2889,2889,863,66,Love it!,"I was looking for cute comfy stylish tees and was ecstatic when i came across this one. i purchased the coral and i love it! it's adorable on, i'm going to purchase another color. so happy!",5,1,0,General,Tops,Knits
2890,2890,863,58,,"I think this top works best for a petite person. i am 5'1"" and 106 lbs. the xs is perfect for me. i love it so much, i purchased it in more colors. i machine washed and line dried. it washed beautifully.",5,1,7,General,Tops,Knits
2891,2891,863,34,Went out and bough it in a second color,I read the mixed reviews on this tee but i think the fit is flattering and comfortable. i sized down as i do in many retailer tops and it is fitted in the shoulder and chest and then widens away at the waist. the length hits me at the hip--i have worn it layered with a longer tank underneath.,4,1,0,General,Tops,Knits
2892,2892,863,44,Love this shirt!!,"This is a great t-shirt; i love it. it fits great, isn't too bulky and has a great length to go with anything. i love it.",5,1,0,General,Tops,Knits
2893,2893,863,62,What a darling t.,"A great basic t, so very much cuter than most. i have black and white both and wish it came in more colors.",5,1,3,General,Tops,Knits
2894,2894,829,23,Beautiful blouse..try on before purchasing,"I bought this blouse in plum. it is very beautiful, and is a gorgeous color for fall. since i bought this in-person i decided to try it on. i am normally an x-small in retailer blouses. i tried on the x-small, and although it did fit, there isn't much room. this could be a problem for women who are bustier and fuller in the chest and arm area.",4,1,12,General Petite,Tops,Blouses
